Image,Plot,Date_Index,Date,Variety,Cover,Green_Avg,EXG_Avg_Image,EXGR_Avg_Image,GLI_Avg_Image,VARI_Avg_Image,EXG_Local_Thresh,EXGR_Local_Thresh,GLI_Local_Thresh,VARI_Local_Thresh,EXG_Global_Thresh,EXGR_Global_Thresh,GLI_Global_Thresh,VARI_Global_Thresh,Vegetation_Fraction,Green_Avg_Vegetation,EXG_Avg_Vegetation,EXGR_Avg_Vegetation
205B_20211015,205B,20211015,10/15/2021,Oat,Fallow,0.324811189,-0.025507963,-0.276403982,-0.028116826,-0.146326446,-0.326171875,-0.912890625,-0.34765625,-0.48046875,0.306640625,0.205078125,0.16015625,-0.08984375,0.06306059758496972,0.42568967942717834,0.2770690382815357,0.2274541234842286
205C_20211015,205C,20211015,10/15/2021,Oat,Post,0.370470456,0.111475868,-0.027306863,0.070191708,0.008161758,0.224609375,0.099609375,0.12109375,-0.046875,0.306640625,0.205078125,0.16015625,-0.08984375,0.36980030670113034,0.4441334934010194,0.33240048020305885,0.32273494354999366
206A_20211015,206A,20211015,10/15/2021,Oat,Under,0.394035627,0.18215209,0.117916945,0.122709845,0.136864973,0.728515625,1.048828125,0.10546875,0.05078125,0.306640625,0.205078125,0.16015625,-0.08984375,0.6812249238069519,0.4246852028980688,0.27405560869420664,0.2641620036820081
206B_20211015,206B,20211015,10/15/2021,Oat,Fallow,0.338547859,0.015705062,-0.164225388,0.003393902,-0.067433625,-0.302734375,-0.828515625,-0.33984375,-0.51953125,0.306640625,0.205078125,0.16015625,-0.08984375,0.1595539089927086,0.42615567517735864,0.2784670255320755,0.2496649705751957
206C_20211015,206C,20211015,10/15/2021,Oat,Post,0.363624053,0.090928823,-0.0321765,0.058497694,0.02493983,0.166015625,0.078515625,0.09765625,-0.130859375,0.306640625,0.205078125,0.16015625,-0.08984375,0.34321170575980864,0.43094548122481413,0.29283644367444217,0.28096462407003264
207A_20211015,207A,20211015,10/15/2021,Oat,Under,0.399911644,0.19981028,0.142229016,0.132695687,0.139785615,0.775390625,1.112109375,0.14453125,0.05078125,0.306640625,0.205078125,0.16015625,-0.08984375,0.6613152704370974,0.43490136745280317,0.3047041023584098,0.3066035124744591
207B_20211015,207B,20211015,10/15/2021,Oat,Fallow,0.324172714,-0.027407112,-0.280865889,-0.029838652,-0.147351562,-0.326171875,-0.912890625,-0.34765625,-0.3984375,0.306640625,0.205078125,0.16015625,-0.08984375,0.06246383241387292,0.42766152395729695,0.28298457187189,0.23482924948151535
207C_20211015,207C,20211015,10/15/2021,Oat,Post,0.375739474,0.127283524,-0.037164392,0.077740615,-0.018710107,0.283203125,0.162890625,0.15234375,-0.138671875,0.306640625,0.205078125,0.16015625,-0.08984375,0.35305712549670154,0.46472367287886773,0.3941710186366029,0.38629225278304447
208A_20211015,208A,20211015,10/15/2021,Oat,Under,0.471898867,0.415709259,0.410667865,0.269292581,0.193281196,0.470703125,0.479296875,0.26953125,0.146484375,0.306640625,0.205078125,0.16015625,-0.08984375,0.8450327437213071,0.49513698500219855,0.4854109550065949,0.5222722985218163
208B_20211015,208B,20211015,10/15/2021,Oat,Fallow,0.356149752,0.068501699,-0.121516531,0.03999653,-0.056073569,0.318359375,-0.786328125,-0.30078125,-0.166015625,0.306640625,0.205078125,0.16015625,-0.08984375,0.2488426372439335,0.4392946810409574,0.317884043122872,0.28694691946813633
208C_20211015,208C,20211015,10/15/2021,Oat,Post,0.398486511,0.195511373,0.075000762,0.125024043,0.03794889,0.376953125,0.310546875,0.19140625,-0.08203125,0.306640625,0.205078125,0.16015625,-0.08984375,0.4761052814320435,0.468666417513139,0.40599925253941593,0.4064465496677393
209A_20211015,209A,20211015,10/15/2021,Oat,Under,0.454707792,0.364152912,0.335391331,0.233973897,0.165430368,0.482421875,0.479296875,0.26171875,0.134765625,0.306640625,0.205078125,0.16015625,-0.08984375,0.7582938302920412,0.4910434405811456,0.47313032174343683,0.514715892388674
209B_20211015,209B,20211015,10/15/2021,Oat,Fallow,0.343400904,0.030245511,-0.207987669,0.011705443,-0.114256382,-0.291015625,-0.870703125,-0.32421875,-0.423828125,0.306640625,0.205078125,0.16015625,-0.08984375,0.1625377348481926,0.44070918673802606,0.3221275602140786,0.2692805182076931
209C_20211015,209C,20211015,10/15/2021,Oat,Post,0.406431916,0.219316845,0.096485211,0.141138731,0.041783117,0.353515625,0.289453125,0.19921875,-0.12109375,0.306640625,0.205078125,0.16015625,-0.08984375,0.514362751244165,0.4717075410877702,0.41512262326330995,0.40920472571878314
210A_20211015,210A,20211015,10/15/2021,Oat,Under,0.501226593,0.503708111,0.569375045,0.317770315,0.280588195,0.822265625,1.217578125,0.36328125,0.173828125,0.306640625,0.205078125,0.16015625,-0.08984375,0.9148554743258362,0.5162871023291159,0.5488613069873484,0.6426076603587196
210B_20211015,210B,20211015,10/15/2021,Oat,Fallow,0.333636446,0.000997344,-0.238455554,-0.011270834,-0.1226933,-0.302734375,-0.891796875,-0.33984375,-0.361328125,0.306640625,0.205078125,0.16015625,-0.08984375,0.14092458817175263,0.4387027954346157,0.31610838630384763,0.28952049214262343
210C_20211015,210C,20211015,10/15/2021,Oat,Post,0.38924338,0.167826586,0.035551891,0.103887954,0.026777723,0.400390625,0.352734375,0.19140625,-0.22265625,0.306640625,0.205078125,0.16015625,-0.08984375,0.4502285791443231,0.46440762874814745,0.393222886244442,0.39940214590381007
301A_20211015,301A,20211015,10/15/2021,Oat,Post,0.361867275,0.085655474,-0.022407369,0.055569546,0.050936676,0.142578125,0.057421875,0.08203125,-0.0859375,0.306640625,0.205078125,0.16015625,-0.08984375,0.37429292369121564,0.42050357788110376,0.2615107336433116,0.24537503984942025
301B_20211015,301B,20211015,10/15/2021,Oat,Fallow,0.333745376,0.001300025,-0.161302563,-0.00468448,-0.051834907,-0.314453125,-0.765234375,-0.35546875,-2.5546875,0.306640625,0.205078125,0.16015625,-0.08984375,0.133108772809691,0.41409377657160085,0.24228132971480296,0.21191469253644502
301C_20211015,301C,20211015,10/15/2021,Oat,Under,0.401823975,0.205492421,0.158526541,0.139561404,0.165395119,0.693359375,1.006640625,0.15234375,0.16015625,0.306640625,0.205078125,0.16015625,-0.08984375,0.7119330128081478,0.428318134613485,0.28495440384045473,0.28199120571869424
302A_20211015,302A,20211015,10/15/2021,Oat,Post,0.398121685,0.194405443,0.06274111,0.123127371,0.022571725,0.330078125,0.226171875,0.17578125,-0.046875,0.306640625,0.205078125,0.16015625,-0.08984375,0.465393045214305,0.47546099097777245,0.4263829729333175,0.4281161392662041
302B_20211015,302B,20211015,10/15/2021,Oat,Fallow,0.334547654,0.003680937,-0.23941515,-0.006993232,-0.126715957,-0.302734375,-0.891796875,-0.33984375,-0.357421875,0.306640625,0.205078125,0.16015625,-0.08984375,0.12195589483430423,0.4348861883153588,0.30465856494607657,0.2532847605030457
302C_20211015,302C,20211015,10/15/2021,Oat,Under,0.439064953,0.31721234,0.254196187,0.206250483,0.118707807,0.412109375,0.373828125,0.23046875,0.013671875,0.306640625,0.205078125,0.16015625,-0.08984375,0.7152899675938428,0.47840860106628486,0.4352258031988542,0.4422523592846711
303A_20211015,303A,20211015,10/15/2021,Soy,Post,0.371495927,0.114517318,0.015713702,0.075835618,0.067655314,0.166015625,0.078515625,0.09765625,0.03515625,0.306640625,0.205078125,0.16015625,-0.08984375,0.4330971991821303,0.4273220765194948,0.28196622955848477,0.27627329054325905
303B_20211015,303B,20211015,10/15/2021,Soy,Fallow,0.338563157,0.015746736,-0.13892643,0.007402741,-0.032028513,0.681640625,0.943359375,-0.34765625,-2.52734375,0.306640625,0.205078125,0.16015625,-0.08984375,0.11558859129663207,0.4099898433654123,0.2299695300962365,0.20271025604054196
303C_20211015,303C,20211015,10/15/2021,Soy,Under,0.475349901,0.426087076,0.439582448,0.27213119,0.212788854,0.658203125,0.985546875,0.30859375,0.138671875,0.306640625,0.205078125,0.16015625,-0.08984375,0.8509895451564369,0.4994409758037618,0.49832292741128514,0.5535050311069498
304A_20211015,304A,20211015,10/15/2021,Oat,Post,0.382574309,0.147759095,0.031337202,0.097609613,0.044064366,0.224609375,0.120703125,0.13671875,-0.0625,0.306640625,0.205078125,0.16015625,-0.08984375,0.4496456782145751,0.4409008645927932,0.3227025937783796,0.307051011197391
304B_20211015,304B,20211015,10/15/2021,Oat,Fallow,0.337268591,0.0118329,-0.15013934,0.004328916,-0.047405404,0.119140625,-0.744140625,-0.32421875,-0.546875,0.306640625,0.205078125,0.16015625,-0.08984375,0.13330769453338992,0.4146872193921977,0.24406165817659486,0.2173225059953687
304C_20211015,304C,20211015,10/15/2021,Oat,Under,0.418741544,0.256254168,0.232365736,0.170935646,0.198853618,0.787109375,1.133203125,0.21484375,0.064453125,0.306640625,0.205078125,0.16015625,-0.08984375,0.7635369246942634,0.443889923790655,0.3316697713719655,0.35387935034265483
305A_20211015,305A,20211015,10/15/2021,Oat,Post,0.405044684,0.215152738,0.113298953,0.142416743,0.066536105,0.318359375,0.226171875,0.18359375,0.009765625,0.306640625,0.205078125,0.16015625,-0.08984375,0.5306869912426219,0.4603591383321312,0.38107741499639386,0.3703201422799297
305B_20211015,305B,20211015,10/15/2021,Oat,Fallow,0.34389165,0.031779232,-0.188679182,0.012295193,-0.094059174,-0.291015625,-0.870703125,-0.32421875,-0.357421875,0.306640625,0.205078125,0.16015625,-0.08984375,0.1736797625477412,0.4413525344374759,0.3240576033124269,0.29031681286579725
305C_20211015,305C,20211015,10/15/2021,Oat,Under,0.492352899,0.477063518,0.523557944,0.306502913,0.25881663,0.681640625,1.048828125,0.33203125,0.208984375,0.306640625,0.205078125,0.16015625,-0.08984375,0.9254453435438448,0.5038564792195148,0.5115694376585446,0.5786047792290753
306A_20211015,306A,20211015,10/15/2021,Oat,Post,0.385411515,0.156259863,0.028813481,0.102898404,0.031005996,0.283203125,0.162890625,0.16015625,-0.09765625,0.306640625,0.205078125,0.16015625,-0.08984375,0.43757474634466265,0.44695166252681845,0.3408549875804555,0.3212336812659743
306B_20211015,306B,20211015,10/15/2021,Oat,Fallow,0.340652389,0.02199454,-0.20526681,0.006780498,-0.111308332,-0.279296875,-0.870703125,-0.32421875,-0.34375,0.306640625,0.205078125,0.16015625,-0.08984375,0.15074891015007136,0.43601047185049085,0.3080314155514734,0.25765492007327895
306C_20211015,306C,20211015,10/15/2021,Oat,Under,0.48167958,0.445048986,0.474350159,0.285859848,0.236139493,0.658203125,0.964453125,0.33203125,0.126953125,0.306640625,0.205078125,0.16015625,-0.08984375,0.8918227498939084,0.4975125676485001,0.4925377029454992,0.5495871093855775
307A_20211015,307A,20211015,10/15/2021,Oat,Post,0.377329374,0.132003793,0.028375583,0.089084581,0.063372405,0.166015625,0.057421875,0.10546875,-0.01953125,0.306640625,0.205078125,0.16015625,-0.08984375,0.4726512769569075,0.4261154042663256,0.2783462127989775,0.25753455186262125
307B_20211015,307B,20211015,10/15/2021,Oat,Fallow,0.338867461,0.016630714,-0.215800112,0.003268678,-0.120087337,-0.279296875,-0.849609375,-0.32421875,-0.23046875,0.306640625,0.205078125,0.16015625,-0.08984375,0.13829821862582461,0.43704681480350277,0.31114044441050787,0.2545289866665806
307C_20211015,307C,20211015,10/15/2021,Oat,Under,0.467932394,0.40381406,0.406039716,0.261680059,0.206310201,0.658203125,1.006640625,0.30078125,0.1640625,0.306640625,0.205078125,0.16015625,-0.08984375,0.8742603728637013,0.48603848535527333,0.45811545606582077,0.494083015082126
308A_20211015,308A,20211015,10/15/2021,Oat,Post,0.371777049,0.115339585,0.002268783,0.078092063,0.046873404,0.154296875,0.036328125,0.09765625,0.017578125,0.306640625,0.205078125,0.16015625,-0.08984375,0.43012723756799504,0.42308222421265257,0.2692466726379593,0.24708242263898322
308B_20211015,308B,20211015,10/15/2021,Oat,Fallow,0.345205233,0.035621728,-0.123195608,0.023316846,-0.033177129,0.095703125,-0.048046875,0.05859375,-0.0546875,0.306640625,0.205078125,0.16015625,-0.08984375,0.19679446684155705,0.4031890337300465,0.20956710119014002,0.16458680440882145
308C_20211015,308C,20211015,10/15/2021,Oat,Under,0.406365618,0.219102881,0.170327695,0.150218142,0.164496978,0.388671875,0.858984375,0.19140625,0.046875,0.306640625,0.205078125,0.16015625,-0.08984375,0.7734311706724277,0.4244182116308665,0.27325463489260027,0.25857505235574735
309A_20211015,309A,20211015,10/15/2021,Oat,Post,0.358500817,0.075526562,-0.054380668,0.050525213,0.014340366,0.142578125,0.036328125,0.08984375,0.005859375,0.306640625,0.205078125,0.16015625,-0.08984375,0.3119026320358011,0.4187369928520008,0.2562109785560024,0.22986915747287165
309B_20211015,309B,20211015,10/15/2021,Oat,Fallow,0.336703937,0.010190175,-0.170837277,0.002381098,-0.062123373,-0.314453125,-0.828515625,-0.34765625,-0.279296875,0.306640625,0.205078125,0.16015625,-0.08984375,0.12283597276339647,0.40902442897102687,0.22707328691308104,0.19618221509165323
309C_20211015,309C,20211015,10/15/2021,Oat,Under,0.407593656,0.22279905,0.182671036,0.151855874,0.179848274,0.740234375,1.048828125,0.17578125,0.13671875,0.306640625,0.205078125,0.16015625,-0.08984375,0.7673339184445045,0.4278061897164445,0.28341856914933344,0.2802940823163836
310A_20211015,310A,20211015,10/15/2021,Oat,Post,0.353071163,0.059238203,-0.088706662,0.037486171,-0.005101754,0.119140625,-0.701953125,-0.28515625,-0.09765625,0.306640625,0.205078125,0.16015625,-0.08984375,0.2993976891323637,0.41297604550444234,0.23892813651332684,0.2118860958519154
310B_20211015,310B,20211015,10/15/2021,Oat,Fallow,0.35149221,0.054496521,-0.108536949,0.034919989,-0.028674239,0.119140625,-0.765234375,-0.31640625,-0.08203125,0.306640625,0.205078125,0.16015625,-0.08984375,0.24561950252690867,0.4113288194582958,0.23398645837488777,0.19117324597747237
310C_20211015,310C,20211015,10/15/2021,Oat,Under,0.414696415,0.244119385,0.200137547,0.164097769,0.16574487,0.740234375,1.069921875,0.22265625,0.08203125,0.306640625,0.205078125,0.16015625,-0.08984375,0.7454410757686818,0.43882607575667465,0.31647822727002406,0.31790552510957554
401A_20211015,401A,20211015,10/15/2021,Oat,Under,0.452378831,0.35715277,0.386015943,0.236294751,0.275659679,0.857421875,1.217578125,0.42578125,0.28125,0.306640625,0.205078125,0.16015625,-0.08984375,0.9455237789822923,0.45826863051439043,0.37480589154317145,0.41487137299411814
401B_20211015,401B,20211015,10/15/2021,Oat,Fallow,0.34228796,0.026910295,-0.138057869,0.014852747,-0.040269407,0.119140625,-0.807421875,-0.33984375,21.21875,0.306640625,0.205078125,0.16015625,-0.08984375,0.16968264148759693,0.4100595053290153,0.23017851598704528,0.19699686548238496
401C_20211015,401C,20211015,10/15/2021,Oat,Post,0.382685439,0.148085252,0.047414004,0.099540011,0.067635019,0.201171875,0.120703125,0.12890625,0.072265625,0.306640625,0.205078125,0.16015625,-0.08984375,0.4611626432236411,0.4361077542144112,0.30832326264323445,0.29763040132698515
402A_20211015,402A,20211015,10/15/2021,Oat,Under,0.502436825,0.507321324,0.580631014,0.32501179,0.296010819,0.869140625,1.238671875,0.42578125,0.296875,0.306640625,0.205078125,0.16015625,-0.08984375,0.9746585779869604,0.506479823945599,0.5194394718367968,0.5999000720224318
402B_20211015,402B,20211015,10/15/2021,Oat,Fallow,0.362281986,0.086871274,-0.090333213,0.054971944,-0.029693196,0.212890625,-0.744140625,-0.28515625,-0.1640625,0.306640625,0.205078125,0.16015625,-0.08984375,0.3131094238262413,0.4271331039194915,0.28139931175847344,0.2420367800213963
402C_20211015,402C,20211015,10/15/2021,Oat,Post,0.392006212,0.176042747,0.051523963,0.115479706,0.043673732,0.294921875,0.162890625,0.16015625,-0.05078125,0.306640625,0.205078125,0.16015625,-0.08984375,0.5064715867443386,0.44639730846672443,0.3391919254001727,0.3208988743531955
403A_20211015,403A,20211015,10/15/2021,Oat,Under,0.43676995,0.310317686,0.293675957,0.208534594,0.205339727,0.763671875,1.091015625,0.25390625,0.10546875,0.306640625,0.205078125,0.16015625,-0.08984375,0.8524766357393619,0.45235208087092854,0.3570562426127862,0.37115196137917006
403B_20211015,403B,20211015,10/15/2021,Oat,Fallow,0.344828416,0.034509359,-0.179927251,0.017753763,-0.091146006,0.248046875,-0.807421875,-0.30859375,-0.337890625,0.306640625,0.205078125,0.16015625,-0.08984375,0.1472020755372092,0.43813902374459274,0.3144170712337773,0.2702255978453474
403C_20211015,403C,20211015,10/15/2021,Oat,Post,0.367141201,0.101447113,-0.022327082,0.067228922,0.025803847,0.177734375,0.078515625,0.11328125,-0.060546875,0.306640625,0.205078125,0.16015625,-0.08984375,0.3479315757493924,0.43248501993662847,0.29745505980988657,0.2841085415944998
404A_20211015,404A,20211015,10/15/2021,Soy,Under,0.444280068,0.332877577,0.287913369,0.212928509,0.139589872,0.435546875,0.437109375,0.23828125,0.00390625,0.306640625,0.205078125,0.16015625,-0.08984375,0.7118588692565874,0.48943044540719466,0.468291336221585,0.5032479739497905
404B_20211015,404B,20211015,10/15/2021,Soy,Fallow,0.327564576,-0.017270104,-0.250750333,-0.020862621,-0.132963762,-0.326171875,-0.912890625,-0.35546875,-0.541015625,0.306640625,0.205078125,0.16015625,-0.08984375,0.05333995602021527,0.4385631752830629,0.31568952584918697,0.2647625361469919
404C_20211015,404C,20211015,10/15/2021,Soy,Post,0.350933756,0.052854916,-0.095848971,0.030974754,-0.014772175,0.154296875,0.036328125,0.08984375,-0.05078125,0.306640625,0.205078125,0.16015625,-0.08984375,0.2557988696423749,0.42943926274885963,0.2883177882465795,0.27911572977407834
405A_20211015,405A,20211015,10/15/2021,Oat,Under,0.431264413,0.293837845,0.294278482,0.196751529,0.243516312,0.857421875,1.238671875,0.43359375,0.190429688,0.306640625,0.205078125,0.16015625,-0.08984375,0.8838351384977431,0.4428864200474706,0.3286592601424112,0.35124927032808884
405B_20211015,405B,20211015,10/15/2021,Oat,Fallow,0.342465938,0.027449655,-0.126616704,0.015137826,-0.025865292,0.658203125,-0.744140625,-0.32421875,-0.22265625,0.306640625,0.205078125,0.16015625,-0.08984375,0.19687162435862815,0.4075484237388584,0.22264527121657532,0.19806332361982318
405C_20211015,405C,20211015,10/15/2021,Oat,Post,0.369899153,0.10972157,-0.00014849,0.073108936,0.05430757,0.166015625,0.057421875,0.09765625,0.033203125,0.306640625,0.205078125,0.16015625,-0.08984375,0.43242327649396245,0.42118588439951354,0.2635576531985406,0.24446882905439996
406A_20211015,406A,20211015,10/15/2021,Oat,Under,0.477638489,0.432935358,0.434506672,0.277639382,0.195006516,0.552734375,0.648046875,0.30078125,0.15234375,0.306640625,0.205078125,0.16015625,-0.08984375,0.8520974788781297,0.5010007805264063,0.5030023415792175,0.5449569719950349
406B_20211015,406B,20211015,10/15/2021,Oat,Fallow,0.339935788,0.019856793,-0.189919419,0.005879524,-0.091949511,-0.291015625,-0.849609375,-0.32421875,-0.337890625,0.306640625,0.205078125,0.16015625,-0.08984375,0.13890282010724894,0.4379284817338129,0.31378544520143903,0.28388016329847565
406C_20211015,406C,20211015,10/15/2021,Oat,Post,0.378923572,0.136794226,-0.018180894,0.087914309,-0.004840019,0.294921875,0.141796875,0.15234375,-0.041015625,0.306640625,0.205078125,0.16015625,-0.08984375,0.3833468760850276,0.4498134075889499,0.3494402227668494,0.3245137418657962
407A_20211015,407A,20211015,10/15/2021,Oat,Under,0.485488448,0.45649006,0.482842659,0.292567893,0.233989873,0.634765625,1.048828125,0.30859375,0.14453125,0.306640625,0.205078125,0.16015625,-0.08984375,0.8958861781952857,0.502549781581682,0.5076493447450457,0.565942677557717
407B_20211015,407B,20211015,10/15/2021,Oat,Fallow,0.328114817,-0.015605518,-0.281381475,-0.022982601,-0.154434023,-0.326171875,-0.912890625,-0.34765625,-0.53515625,0.306640625,0.205078125,0.16015625,-0.08984375,0.08791375718529378,0.43703616790588484,0.31110850371765403,0.2619923513233084
407C_20211015,407C,20211015,10/15/2021,Oat,Post,0.384107164,0.152357659,0.002733775,0.096036662,0.002913023,0.283203125,0.141796875,0.15234375,-0.13671875,0.306640625,0.205078125,0.16015625,-0.08984375,0.41670966590795105,0.4605501546555718,0.381650463966716,0.36681749587320883
408A_20211015,408A,20211015,10/15/2021,Oat,Under,0.49236219,0.477116108,0.536305897,0.304514396,0.27746065,0.845703125,1.196484375,0.37109375,0.2734375,0.306640625,0.205078125,0.16015625,-0.08984375,0.9213909571389993,0.5051878546342545,0.5155635639027637,0.5973097506865939
408B_20211015,408B,20211015,10/15/2021,Oat,Fallow,0.366752055,0.10033935,-0.061136951,0.058536296,-0.021068848,0.529296875,0.753515625,0.15234375,-0.236328125,0.306640625,0.205078125,0.16015625,-0.08984375,0.3320057819914355,0.4544590805661808,0.3633772416985425,0.3645734286921396
408C_20211015,408C,20211015,10/15/2021,Oat,Post,0.399644747,0.198989699,0.082406529,0.127145184,0.048850813,0.353515625,0.268359375,0.19140625,-0.060546875,0.306640625,0.205078125,0.16015625,-0.08984375,0.514209641796227,0.4638221797968491,0.39146653939054704,0.3910420847774487
409A_20211015,409A,20211015,10/15/2021,Oat,Under,0.483603303,0.450823774,0.47385033,0.289125864,0.228351073,0.576171875,0.669140625,0.30859375,0.205078125,0.306640625,0.205078125,0.16015625,-0.08984375,0.8876405713514139,0.501131310748313,0.503393932244939,0.5590227657747103
409B_20211015,409B,20211015,10/15/2021,Oat,Fallow,0.3405042,0.021586142,-0.184274634,0.006469728,-0.083175673,-0.279296875,-0.828515625,-0.31640625,-0.39453125,0.306640625,0.205078125,0.16015625,-0.08984375,0.1626456348134717,0.4329315382590426,0.2987946147771275,0.27802915888709345
409C_20211015,409C,20211015,10/15/2021,Oat,Post,0.404142403,0.212479049,0.10237181,0.135420761,0.052580133,0.341796875,0.268359375,0.19140625,-0.025390625,0.306640625,0.205078125,0.16015625,-0.08984375,0.506846524053856,0.4748375934385246,0.4245127803155737,0.43677326245004466
410A_20211015,410A,20211015,10/15/2021,Oat,Under,0.489653102,0.468999693,0.510587675,0.29679833,0.249809257,0.681640625,1.091015625,0.33203125,0.201171875,0.306640625,0.205078125,0.16015625,-0.08984375,0.8797934107480422,0.5101049698958656,0.5303149096875961,0.608964447356102
410B_20211015,410B,20211015,10/15/2021,Oat,Fallow,0.341347575,0.024109635,-0.18716913,0.006096816,-0.095996486,-0.267578125,-0.807421875,-0.31640625,-0.521484375,0.306640625,0.205078125,0.16015625,-0.08984375,0.18266981887272868,0.43947336857256825,0.3184201057177044,0.29737124500134954
410C_20211015,410C,20211015,10/15/2021,Oat,Post,0.368166714,0.104556202,-0.038209986,0.064463848,-0.000204938,0.294921875,0.162890625,0.12890625,-0.125,0.306640625,0.205078125,0.16015625,-0.08984375,0.34755000771575173,0.44533592973759134,0.33600778921277474,0.325764505979862
101A_20211025,101A,20211025,10/25/2021,Oat,Fallow,0.340790988,0.02248448,-0.188344585,0.004368145,-0.093984165,-0.291015625,-0.870703125,-0.34765625,-0.380859375,0.306640625,0.205078125,0.16015625,-0.08984375,0.19304268257397478,0.4358009655557192,0.30740289666715753,0.27447809511272975
101B_20211025,101B,20211025,10/25/2021,Oat,Post,0.398932521,0.196890394,0.083133425,0.123417685,0.047477086,0.587890625,0.858984375,0.19140625,-0.08203125,0.306640625,0.205078125,0.16015625,-0.08984375,0.5153242062420431,0.46483505133462116,0.3945051540038628,0.3955928643927604
101C_20211025,101C,20211025,10/25/2021,Oat,Under,0.469053272,0.40719719,0.413225058,0.261080236,0.20790083,0.763671875,1.112109375,0.33984375,0.12890625,0.306640625,0.205078125,0.16015625,-0.08984375,0.8612171357200725,0.48960091788166876,0.4688027536450063,0.5114041906768967
102A_20211025,102A,20211025,10/25/2021,Oat,Fallow,0.321901089,-0.034137595,-0.29179075,-0.038801086,-0.150335464,-0.337890625,-0.933984375,-0.36328125,-0.5703125,0.306640625,0.205078125,0.16015625,-0.08984375,0.08722476466957294,0.4399539876513428,0.3198619629540279,0.30239197074844987
102B_20211025,102B,20211025,10/25/2021,Oat,Post,0.366825068,0.100571049,-0.089722523,0.057934342,-0.044436619,0.271484375,-0.765234375,-0.28515625,-0.125,0.306640625,0.205078125,0.16015625,-0.08984375,0.3300599658577987,0.45443208601811647,0.36329625805434945,0.33852333123380807
102C_20211025,102C,20211025,10/25/2021,Oat,Under,0.459982324,0.379984949,0.369545795,0.24170992,0.181357732,0.669921875,0.964453125,0.30078125,0.0390625,0.306640625,0.205078125,0.16015625,-0.08984375,0.7759128698738474,0.4953754550692755,0.4861263652078268,0.5368747035734607
103A_20211025,103A,20211025,10/25/2021,Oat,Fallow,0.350000512,0.0501016,-0.163865513,0.023351821,-0.082637549,0.400390625,-0.870703125,-0.33203125,-0.404296875,0.306640625,0.205078125,0.16015625,-0.08984375,0.2233782454380618,0.445201673323171,0.335605019969513,0.29794546562831054
103B_20211025,103B,20211025,10/25/2021,Oat,Post,0.401243541,0.203831893,0.084801602,0.127278455,0.045227236,0.423828125,0.373828125,0.18359375,-0.04296875,0.306640625,0.205078125,0.16015625,-0.08984375,0.5294150977971529,0.46720032295358377,0.4016009688607513,0.4039161961021449
103C_20211025,103C,20211025,10/25/2021,Oat,Under,0.453046317,0.359196217,0.340016593,0.228362975,0.173008028,0.634765625,0.964453125,0.27734375,0.080078125,0.306640625,0.205078125,0.16015625,-0.08984375,0.7567976978125844,0.49162623572938136,0.47487870718814423,0.5229824716568244
104A_20211025,104A,20211025,10/25/2021,Oat,Fallow,0.331493146,-0.005358412,-0.250729527,-0.017760261,-0.13223166,-0.337890625,-0.933984375,-0.36328125,-0.44921875,0.306640625,0.205078125,0.16015625,-0.08984375,0.11225514544191968,0.4568770176825534,0.3706310530476596,0.3451131389077301
104B_20211025,104B,20211025,10/25/2021,Oat,Post,0.417544767,0.252742202,0.160030741,0.157550736,0.080426027,0.482421875,0.563671875,0.22265625,-0.05859375,0.306640625,0.205078125,0.16015625,-0.08984375,0.5927674472435477,0.4800102053395349,0.440030616018605,0.4634381425955456
104C_20211025,104C,20211025,10/25/2021,Oat,Under,0.453501169,0.360590309,0.331477714,0.226668514,0.16037005,0.599609375,0.880078125,0.26171875,0.005859375,0.306640625,0.205078125,0.16015625,-0.08984375,0.7403944919177501,0.4975850331369718,0.49275509941091494,0.5445764322629312
105A_20211025,105A,20211025,10/25/2021,Oat,Fallow,0.336039621,0.008223147,-0.217986668,-0.006920871,-0.11201113,-0.314453125,-0.891796875,-0.34765625,-0.41796875,0.306640625,0.205078125,0.16015625,-0.08984375,0.14200117665213532,0.4488941659144071,0.3466824977432221,0.326031700238851
105B_20211025,105B,20211025,10/25/2021,Oat,Post,0.386517199,0.159650455,0.017603501,0.096855136,0.014813772,0.423828125,0.394921875,0.17578125,-0.103515625,0.306640625,0.205078125,0.16015625,-0.08984375,0.4478535743219783,0.46263277391497054,0.3878983217449117,0.38520012173976637
105C_20211025,105C,20211025,10/25/2021,Oat,Under,0.489302862,0.467953192,0.516107873,0.294558786,0.257158059,0.798828125,1.154296875,0.35546875,0.126953125,0.306640625,0.205078125,0.16015625,-0.08984375,0.8699172485629413,0.5119719283720191,0.5359157851160575,0.6240014243253881
106A_20211025,106A,20211025,10/25/2021,Soy,Fallow,0.323273524,-0.030037168,-0.264664105,-0.034805448,-0.131905605,-0.337890625,-0.933984375,-0.37109375,-0.517578125,0.306640625,0.205078125,0.16015625,-0.08984375,0.08626572084410324,0.4487547072928688,0.3462641218786065,0.33316241669731
106B_20211025,106B,20211025,10/25/2021,Soy,Post,0.382645699,0.148081165,0.013381074,0.087476411,0.022509328,0.482421875,0.648046875,0.19140625,-0.021484375,0.306640625,0.205078125,0.16015625,-0.08984375,0.40653632672350604,0.4701464519433637,0.4104393558300915,0.43861845314619197
