Image,Plot,X,Y,Date_Index,Date,Variety,Cover,Reference,Predicted_EXG_L,Predicted_EXGR_L,Predicted_GLI_L,Predicted_VARI_L,Predicted_EXG_G,Predicted_EXGR_G,Predicted_GLI_G,Predicted_VARI_G,Predicted_EXG_Z,Predicted_EXGR_Z,Predicted_GLI_Z,Predicted_VARI_Z,Predicted_ALL_MODE,Predicted_ZERO_MODE,Predicted_GLOBAL_ZERO_MODE,EXG_Value,EXGR_Value,GLI_Value,VARI_Value,Red_Value,Green_Value,Blue_Value
407B_20211015,407B,417.0,856.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0.0354609929078014,-0.0959810874704492,0.0263620386643233,0.0127388535031847,0.3404255319148936,0.3451536643026004,0.3144208037825059
407B_20211015,407B,786.0,364.0,20211015,10/15/2021,Oat,Fallow,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0.1840796019900497,0.1051409618573796,0.1319857312722948,0.1209964412811387,0.3383084577114428,0.3946932006633499,0.2669983416252073
407B_20211015,407B,927.0,550.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0.0125944584382872,-0.1506297229219141,0.0094161958568738,-0.0516129032258064,0.3576826196473551,0.3375314861460957,0.3047858942065491
407B_20211015,407B,1193.0,870.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.0104712041884816,-0.2193717277486909,-0.0078740157480314,-0.1280487804878048,0.3848167539267015,0.3298429319371728,0.2853403141361256
407B_20211015,407B,434.0,412.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.0433070866141732,-0.2811023622047244,-0.0328358208955223,-0.1818181818181818,0.3976377952755905,0.3188976377952756,0.2834645669291338
407B_20211015,407B,1064.0,267.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0.0643564356435644,-0.0729372937293728,0.0475030450669914,0.008,0.3514851485148514,0.3547854785478548,0.2937293729372937
407B_20211015,407B,483.0,705.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0.0272,-0.1344,0.0202622169249106,-0.0434782608695652,0.36,0.3424,0.2976
407B_20211015,407B,513.0,700.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0.0165975103734439,-0.1383125864453666,0.012396694214876,-0.0361010830324909,0.3526970954356846,0.338865836791148,0.3084370677731674
407B_20211015,407B,610.0,369.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.0166666666666666,-0.2177777777777776,-0.0125523012552301,-0.1216216216216216,0.3777777777777777,0.3277777777777778,0.2944444444444444
407B_20211015,407B,1138.0,1008.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0.1745283018867924,0.0047169811320754,0.1254237288135593,-0.0161290322580645,0.4009433962264151,0.3915094339622642,0.2075471698113207
407B_20211015,407B,1070.0,259.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.0219435736677116,-0.2532915360501567,-0.0165484633569739,-0.1608391608391608,0.3981191222570533,0.3260188087774294,0.2758620689655172
304A_20211015,304A,357.0,509.0,20211015,10/15/2021,Oat,Post,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.2964824120603015,0.3030150753768845,0.2070175438596491,0.2712765957446808,0.3040201005025125,0.4321608040201005,0.2638190954773869
304A_20211015,304A,470.0,885.0,20211015,10/15/2021,Oat,Post,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0813397129186603,-0.3110047846889952,-0.0622710622710622,-0.2025316455696202,0.3827751196172249,0.3062200956937799,0.3110047846889952
304A_20211015,304A,1033.0,901.0,20211015,10/15/2021,Oat,Post,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0672268907563025,-0.3504201680672268,-0.0512820512820512,-0.2410714285714285,0.4243697478991596,0.3109243697478991,0.2647058823529412
304A_20211015,304A,1054.0,768.0,20211015,10/15/2021,Oat,Post,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0.1025641025641026,-0.0803418803418802,0.075,-0.0491803278688524,0.3931623931623931,0.3675213675213675,0.2393162393162393
304A_20211015,304A,1028.0,472.0,20211015,10/15/2021,Oat,Post,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3134328358208955,0.2950248756218906,0.2179930795847751,0.2122641509433962,0.3258706467661691,0.4378109452736318,0.236318407960199
304A_20211015,304A,331.0,568.0,20211015,10/15/2021,Oat,Post,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0.2395833333333333,0.1836805555555555,0.1695331695331695,0.1573426573426573,0.3350694444444444,0.4131944444444444,0.2517361111111111
304A_20211015,304A,343.0,525.0,20211015,10/15/2021,Oat,Post,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6887417218543046,0.8066225165562912,0.4406779661016949,0.3217391304347826,0.3178807947019867,0.5629139072847682,0.119205298013245
304A_20211015,304A,361.0,1054.0,20211015,10/15/2021,Oat,Post,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.2885462555066079,0.2894273127753305,0.2018489984591679,0.2616822429906542,0.3061674008810572,0.4295154185022026,0.2643171806167401
304A_20211015,304A,206.0,720.0,20211015,10/15/2021,Oat,Post,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158102766798419,-0.1968379446640316,-0.0119047619047619,-0.0927835051546391,0.3636363636363636,0.3280632411067193,0.308300395256917
304A_20211015,304A,923.0,1180.0,20211015,10/15/2021,Oat,Post,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3968253968253968,0.4253968253968254,0.2707581227436823,0.2761904761904762,0.3121693121693121,0.4656084656084656,0.2222222222222222
304A_20211015,304A,696.0,875.0,20211015,10/15/2021,Oat,Post,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273037542662116,-0.2430034129692831,-0.0206185567010309,-0.1463414634146341,0.3856655290102389,0.3242320819112628,0.2901023890784983
304A_20211015,304A,1071.0,799.0,20211015,10/15/2021,Oat,Post,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0.2293233082706767,0.2022556390977444,0.1626666666666666,0.2203389830508474,0.3120300751879699,0.4097744360902255,0.2781954887218045
304A_20211015,304A,68.0,553.0,20211015,10/15/2021,Oat,Post,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5458515283842794,0.6637554585152837,0.3602305475504322,0.3868613138686131,0.2838427947598253,0.5152838427947598,0.2008733624454148
304A_20211015,304A,1119.0,186.0,20211015,10/15/2021,Oat,Post,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0.2134831460674156,0.0936329588014978,0.152,0.0536912751677852,0.3745318352059925,0.4044943820224719,0.2209737827715356
304A_20211015,304A,1255.0,1061.0,20211015,10/15/2021,Oat,Post,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3928571428571428,0.3515873015873016,0.2682926829268293,0.1585365853658536,0.3611111111111111,0.4642857142857143,0.1746031746031746
304A_20211015,304A,78.0,420.0,20211015,10/15/2021,Oat,Post,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.2800875273522976,0.2533916849015317,0.1963190184049079,0.2052401746724891,0.3238512035010941,0.4266958424507658,0.24945295404814
304A_20211015,304A,502.0,789.0,20211015,10/15/2021,Oat,Post,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.005,-0.1639999999999998,0.0037453183520599,-0.0641025641025641,0.36,0.335,0.305
304A_20211015,304A,944.0,666.0,20211015,10/15/2021,Oat,Post,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0.166077738515901,0.1070671378091871,0.1195928753180661,0.1652542372881356,0.3197879858657244,0.3886925795053003,0.2915194346289753
304A_20211015,304A,209.0,343.0,20211015,10/15/2021,Oat,Post,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264900662251655,-0.2397350993377483,-0.02,-0.1428571428571428,0.3841059602649007,0.3245033112582781,0.2913907284768212
304A_20211015,304A,415.0,134.0,20211015,10/15/2021,Oat,Post,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0.1411042944785276,0.001840490797546,0.1022222222222222,0.0182926829268292,0.3711656441717791,0.3803680981595092,0.2484662576687116
304A_20211015,304A,701.0,668.0,20211015,10/15/2021,Oat,Post,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.261455525606469,0.247978436657682,0.1840607210626186,0.239766081871345,0.3099730458221024,0.4204851752021563,0.2695417789757412
304A_20211015,304A,464.0,1136.0,20211015,10/15/2021,Oat,Post,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0.0085836909871244,-0.1319027181688126,0.006423982869379,-0.0121457489878542,0.340486409155937,0.3361945636623748,0.3233190271816881
304A_20211015,304A,1201.0,714.0,20211015,10/15/2021,Oat,Post,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4849498327759197,0.5351170568561872,0.3243847874720358,0.2834224598930481,0.3177257525083612,0.4949832775919732,0.1872909698996655
304A_20211015,304A,73.0,520.0,20211015,10/15/2021,Oat,Post,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0.2258726899383983,0.1917864476386035,0.1603498542274052,0.2054794520547945,0.3162217659137577,0.4086242299794661,0.2751540041067762
304A_20211015,304A,1018.0,304.0,20211015,10/15/2021,Oat,Post,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0.2099056603773584,0.1707547169811322,0.1495798319327731,0.1989247311827957,0.3160377358490566,0.4033018867924528,0.2806603773584906
304A_20211015,304A,1024.0,981.0,20211015,10/15/2021,Oat,Post,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3559322033898304,0.3531073446327682,0.245136186770428,0.2295918367346938,0.3248587570621469,0.4519774011299435,0.2231638418079096
304A_20211015,304A,264.0,1150.0,20211015,10/15/2021,Oat,Post,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3430962343096234,0.3221757322175731,0.2369942196531791,0.2,0.3347280334728033,0.4476987447698745,0.2175732217573222
304A_20211015,304A,164.0,462.0,20211015,10/15/2021,Oat,Post,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0.055793991416309,-0.0729613733905579,0.0412698412698412,0.0219780219780219,0.3433476394849785,0.351931330472103,0.3047210300429184
304A_20211015,304A,845.0,1116.0,20211015,10/15/2021,Oat,Post,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0.0577507598784194,-0.0875379939209726,0.0426966292134831,-0.0072992700729927,0.3556231003039514,0.3525835866261398,0.2917933130699088
304A_20211015,304A,42.0,1196.0,20211015,10/15/2021,Oat,Post,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0.0207100591715976,-0.1215976331360946,0.0154525386313465,-0.012,0.3446745562130177,0.3402366863905325,0.3150887573964497
301B_20211015,301B,575.0,474.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.0407523510971786,-0.2520376175548589,-0.0308788598574821,-0.1496062992125984,0.3793103448275862,0.3197492163009404,0.3009404388714733
301B_20211015,301B,265.0,356.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0.0189573459715639,-0.147867298578199,0.0141509433962264,-0.0549019607843137,0.3617693522906793,0.3396524486571879,0.2985781990521327
301B_20211015,301B,579.0,374.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.0576923076923077,-0.2641025641025641,-0.0439024390243902,-0.1551724137931034,0.3717948717948718,0.3141025641025641,0.3141025641025641
301B_20211015,301B,1265.0,547.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0.1315280464216633,0.0754352030947773,0.095505617977528,0.1813471502590673,0.3094777562862669,0.3771760154738878,0.3133462282398452
301B_20211015,301B,283.0,1279.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0.1071428571428571,0.0428571428571428,0.0782608695652174,0.1666666666666666,0.3095238095238095,0.369047619047619,0.3214285714285714
301B_20211015,301B,765.0,808.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.0178571428571428,-0.1529761904761903,-0.0134529147982062,-0.0094339622641509,0.3303571428571428,0.3273809523809524,0.3422619047619047
301B_20211015,301B,280.0,398.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0.2,-0.2399999999999997,0.1428571428571428,-0.2,0.6,0.4,0.0
301B_20211015,301B,301.0,319.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.0075187969924812,-0.181954887218045,-0.0056497175141242,-0.0784313725490196,0.3609022556390977,0.3308270676691729,0.3082706766917293
301B_20211015,301B,334.0,619.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.0289017341040462,-0.2635838150289017,-0.0218340611353711,-0.1688311688311688,0.3988439306358382,0.3236994219653179,0.2774566473988439
301B_20211015,301B,392.0,784.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.0201342281879194,-0.185234899328859,-0.0151770657672849,-0.0691823899371069,0.3512304250559284,0.3266219239373601,0.3221476510067114
301B_20211015,301B,403.0,271.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.0932475884244373,-0.3266881028938908,-0.0716049382716049,-0.217391304347826,0.382636655948553,0.3022508038585209,0.315112540192926
301B_20211015,301B,1008.0,388.0,20211015,10/15/2021,Oat,Fallow,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0.0317919075144508,-0.1138728323699422,0.0236559139784946,-0.0149253731343283,0.3497109826589595,0.3439306358381503,0.3063583815028902
301B_20211015,301B,1031.0,862.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0.0119999999999999,-0.1210666666666666,0.0089730807577268,0.0038461538461538,0.336,0.3373333333333333,0.3266666666666666
301B_20211015,301B,34.0,128.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.085201793721973,-0.3327354260089685,-0.0652920962199312,-0.2247191011235955,0.3946188340807174,0.3049327354260089,0.3004484304932735
301B_20211015,301B,894.0,178.0,20211015,10/15/2021,Oat,Fallow,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0.0187499999999999,-0.1374999999999999,0.0139968895800933,-0.0376344086021505,0.3541666666666667,0.3395833333333333,0.30625
301B_20211015,301B,327.0,1155.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.0869565217391304,-0.3304347826086956,-0.0666666666666666,-0.2222222222222222,0.391304347826087,0.3043478260869565,0.3043478260869565
301B_20211015,301B,1142.0,1036.0,20211015,10/15/2021,Oat,Fallow,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.2518518518518518,0.240493827160494,0.1777003484320557,0.2486187845303867,0.3061728395061728,0.4172839506172839,0.2765432098765432
301B_20211015,301B,571.0,106.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0.0053191489361702,-0.123758865248227,0.0039840637450199,0.0106382978723404,0.3315602836879432,0.3351063829787234,0.3333333333333333
301B_20211015,301B,1.0,649.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.0103092783505154,-0.1518900343642611,-0.0077519379844961,-0.0206185567010309,0.3367697594501718,0.3298969072164948,0.3333333333333333
301B_20211015,301B,327.0,1119.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.0474777448071215,-0.2243323442136496,-0.036036036036036,-0.1043478260869565,0.3531157270029673,0.3175074183976261,0.3293768545994065
301B_20211015,301B,23.0,620.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.0298165137614678,-0.223394495412844,-0.022530329289428,-0.119047619047619,0.3692660550458715,0.323394495412844,0.3073394495412844
301B_20211015,301B,1206.0,1245.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.0442477876106194,-0.2769911504424779,-0.0335570469798657,-0.1770833333333333,0.3938053097345133,0.3185840707964602,0.2876106194690265
301B_20211015,301B,839.0,956.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0.0056497175141242,-0.1310734463276835,0.004231311706629,-0.0054644808743169,0.3370998116760829,0.3352165725047081,0.327683615819209
301B_20211015,301B,101.0,1192.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.0168918918918918,-0.2094594594594593,-0.0127226463104325,-0.1101694915254237,0.3716216216216216,0.3277027027027027,0.3006756756756756
301B_20211015,301B,206.0,1082.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.0410557184750733,-0.2181818181818182,-0.0311111111111111,-0.1008403361344537,0.3548387096774194,0.3196480938416422,0.3255131964809384
301B_20211015,301B,152.0,483.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.0202952029520294,-0.1638376383763836,-0.015299026425591,-0.0284090909090909,0.3357933579335793,0.3265682656826568,0.3376383763837638
301B_20211015,301B,511.0,48.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0.0108695652173912,-0.1353260869565216,0.008130081300813,-0.0223880597014925,0.3451086956521739,0.3369565217391304,0.3179347826086957
301B_20211015,301B,1190.0,19.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.0085836909871244,-0.1317596566523604,-0.0064516129032258,0.0208333333333333,0.3240343347639485,0.3304721030042918,0.3454935622317596
301B_20211015,301B,151.0,1036.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0.0327868852459016,-0.1202185792349725,0.024390243902439,-0.0273972602739726,0.3551912568306011,0.3442622950819672,0.3005464480874317
301B_20211015,301B,709.0,910.0,20211015,10/15/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.0154277699859747,-0.1565217391304348,-0.0116156282998944,-0.0214592274678111,0.335203366058906,0.3281907433380084,0.3366058906030855
202A_20211015,202A,607.0,843.0,20211015,10/15/2021,Oat,Under,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.4386920980926431,0.4833787465940055,0.2965009208103131,0.2910798122065727,0.3106267029972752,0.4795640326975476,0.2098092643051771
202A_20211015,202A,438.0,364.0,20211015,10/15/2021,Oat,Under,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.3366336633663367,0.2970297029702972,0.2328767123287671,0.1694915254237288,0.3465346534653465,0.4455445544554455,0.2079207920792079
202A_20211015,202A,1138.0,41.0,20211015,10/15/2021,Oat,Under,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7880794701986755,0.9854304635761592,0.4937759336099585,0.408695652173913,0.2847682119205298,0.5960264900662252,0.119205298013245
202A_20211015,202A,1050.0,700.0,20211015,10/15/2021,Oat,Under,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.4782608695652174,0.4975845410628021,0.3203883495145631,0.2335766423357664,0.3381642512077294,0.4927536231884058,0.1690821256038647
202A_20211015,202A,301.0,858.0,20211015,10/15/2021,Oat,Under,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.5287356321839078,0.6199233716475097,0.350253807106599,0.3416149068322981,0.2988505747126437,0.5095785440613027,0.1915708812260536
202A_20211015,202A,857.0,1281.0,20211015,10/15/2021,Oat,Under,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0.3006134969325152,0.3047034764826176,0.209700427960057,0.2638297872340425,0.3067484662576687,0.4335378323108384,0.2597137014314928
202A_20211015,202A,1066.0,721.0,20211015,10/15/2021,Oat,Under,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7772511848341233,0.9450236966824646,0.4880952380952381,0.3652694610778443,0.3033175355450237,0.5924170616113744,0.1042654028436018
202A_20211015,202A,942.0,641.0,20211015,10/15/2021,Oat,Under,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.074074074074074,-0.1209876543209876,0.0545454545454545,-0.073170731707317,0.3950617283950617,0.3580246913580246,0.2469135802469135
202A_20211015,202A,134.0,1074.0,20211015,10/15/2021,Oat,Under,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0.2937853107344632,0.255743879472693,0.2052631578947368,0.1802120141342756,0.3352165725047081,0.4312617702448211,0.2335216572504708
202A_20211015,202A,1201.0,109.0,20211015,10/15/2021,Oat,Under,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,3.0,1.0,1.0,0.0,1.0,0.0
202A_20211015,202A,392.0,364.0,20211015,10/15/2021,Oat,Under,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7826086956521738,0.8086956521739129,0.4909090909090909,0.1884057971014492,0.4057971014492754,0.5942028985507246,0.0
202A_20211015,202A,1112.0,929.0,20211015,10/15/2021,Oat,Under,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.4210526315789474,0.2807017543859649,0.2857142857142857,0.0425531914893617,0.4385964912280701,0.4736842105263157,0.087719298245614
202A_20211015,202A,305.0,308.0,20211015,10/15/2021,Oat,Under,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7612903225806451,0.9870967741935486,0.4796747967479675,0.4766355140186916,0.2580645161290322,0.5870967741935483,0.1548387096774193
202A_20211015,202A,651.0,513.0,20211015,10/15/2021,Oat,Under,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0.2598425196850393,0.2094488188976377,0.1829944547134935,0.1641025641025641,0.3359580052493438,0.4199475065616798,0.2440944881889764
202A_20211015,202A,1217.0,596.0,20211015,10/15/2021,Oat,Under,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0.1136363636363636,-0.005151515151515,0.0828729281767955,0.047945205479452,0.35,0.3712121212121212,0.2787878787878788
202A_20211015,202A,1113.0,883.0,20211015,10/15/2021,Oat,Under,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.449438202247191,0.5157303370786517,0.303030303030303,0.33,0.297752808988764,0.4831460674157303,0.2191011235955056
202A_20211015,202A,906.0,123.0,20211015,10/15/2021,Oat,Under,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.4661654135338345,0.4917293233082705,0.3131313131313131,0.2470588235294117,0.3308270676691729,0.4887218045112781,0.1804511278195488
202A_20211015,202A,721.0,190.0,20211015,10/15/2021,Oat,Under,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6691729323308271,0.8466165413533833,0.429951690821256,0.4367816091954023,0.2706766917293233,0.556390977443609,0.1729323308270676
202A_20211015,202A,1034.0,456.0,20211015,10/15/2021,Oat,Under,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.3125,0.2930555555555555,0.217391304347826,0.2105263157894736,0.3263888888888889,0.4375,0.2361111111111111
202A_20211015,202A,99.0,236.0,20211015,10/15/2021,Oat,Under,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.816326530612245,0.964625850340136,0.5084745762711864,0.3228346456692913,0.3265306122448979,0.6054421768707483,0.0680272108843537
202A_20211015,202A,1081.0,72.0,20211015,10/15/2021,Oat,Under,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8088235294117647,1.0926470588235293,0.5045871559633027,0.5666666666666667,0.2279411764705882,0.6029411764705882,0.1691176470588235
202A_20211015,202A,871.0,968.0,20211015,10/15/2021,Oat,Under,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5820895522388061,0.6985074626865674,0.3811074918566775,0.3643410852713178,0.2935323383084577,0.527363184079602,0.1791044776119403
202A_20211015,202A,875.0,353.0,20211015,10/15/2021,Oat,Under,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.4549356223175965,0.5493562231759657,0.3063583815028902,0.3902439024390244,0.278969957081545,0.4849785407725321,0.2360515021459227
202A_20211015,202A,1015.0,1014.0,20211015,10/15/2021,Oat,Under,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6834532374100719,0.8417266187050358,0.4377880184331797,0.3917525773195876,0.2877697841726618,0.5611510791366906,0.1510791366906475
202A_20211015,202A,651.0,490.0,20211015,10/15/2021,Oat,Under,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.3611111111111112,0.3481481481481482,0.2484076433121019,0.2096774193548387,0.3333333333333333,0.4537037037037037,0.2129629629629629
202A_20211015,202A,670.0,582.0,20211015,10/15/2021,Oat,Under,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6986754966887417,0.7735099337748346,0.4460887949260042,0.2579365079365079,0.3509933774834437,0.5662251655629139,0.0827814569536423
202A_20211015,202A,354.0,605.0,20211015,10/15/2021,Oat,Under,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.290909090909091,1.7236363636363636,0.7319587628865979,0.5272727272727272,0.2363636363636363,0.7636363636363637,0.0
202A_20211015,202A,431.0,691.0,20211015,10/15/2021,Oat,Under,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0.105,-0.0049999999999999,0.07673568818514,0.0634920634920634,0.3416666666666667,0.3683333333333333,0.29
202A_20211015,202A,180.0,1250.0,20211015,10/15/2021,Oat,Under,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5285714285714287,0.3333333333333333,0.2424242424242424,0.336734693877551,0.5,0.1632653061224489
202A_20211015,202A,967.0,1272.0,20211015,10/15/2021,Oat,Under,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.3565891472868217,0.3710594315245477,0.2455516014234875,0.2634146341463415,0.3126614987080103,0.4521963824289405,0.2351421188630491
406C_20211015,406C,594.0,1043.0,20211015,10/15/2021,Oat,Post,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0.0334302325581395,-0.1125,0.0248648648648648,-0.0149253731343283,0.3502906976744186,0.3444767441860465,0.3052325581395348
406C_20211015,406C,93.0,876.0,20211015,10/15/2021,Oat,Post,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.2287878787878786,0.0,-0.1451612903225806,0.4015151515151515,0.3333333333333333,0.2651515151515151
406C_20211015,406C,1144.0,441.0,20211015,10/15/2021,Oat,Post,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-2.4,-1.0,-1.0,1.0,0.0,0.0
