Image,Plot,Date,Variety,Cover,Vegetation_Fraction,Green_Avg_Vegetation,EXG_Avg_Vegetation,EXGR_Avg_Vegetation,GLI_Avg_Vegetation,VARI_Avg_Vegetation
304B_20211005,304B,20211005,Oat,Fallow,0.11503100767717295,0.45797175474547025,0.373915264236411,0.34929720911621176,0.24072821522438975,0.17131372030122233
304C_20211005,304C,20211005,Oat,Under,0.8524067117395162,0.5108364384865384,0.5325093154596154,0.6081116030192496,0.3374703987367024,0.288289496584481
305A_20211005,305A,20211005,Oat,Post,0.35718324428069903,0.47201873405381983,0.4160562021614607,0.4137468931303733,0.27043080725428814,0.1973510702967112
305B_20211005,305B,20211005,Oat,Fallow,0.07995327147872382,0.4522297118259421,0.35668913547782627,0.3455613098427375,0.22780722530707842,0.1942310868761843
305C_20211005,305C,20211005,Oat,Under,0.9365861656571891,0.5119137652182794,0.5357412956548385,0.6335978824372736,0.33975443729238763,0.3307709516581923
306A_20211005,306A,20211005,Oat,Post,0.3980062015354346,0.47382864226111965,0.42148592678336017,0.43215689871720936,0.27314525726918526,0.21718752024318044
306B_20211005,306B,20211005,Oat,Fallow,0.29527337872767256,0.46383572163024317,0.3915071648907302,0.38322994815889716,0.2528463747901604,0.19123306728015566
306C_20211005,306C,20211005,Oat,Under,0.921384326414876,0.5153366039727373,0.5460098119182112,0.6536333094014519,0.3446699868409191,0.3419175281701115
307A_20211005,307A,20211005,Oat,Post,0.35910494869025117,0.47763626186895614,0.4329087856068687,0.43103476631436166,0.2793546998728186,0.19256944757531377
307B_20211005,307B,20211005,Oat,Fallow,0.13475560356467728,0.46078589337632236,0.38235768012896737,0.3765553906594826,0.24440447519258435,0.19610085910988045
307C_20211005,307C,20211005,Oat,Under,0.6083092617954554,0.4870659464921904,0.4611978394765709,0.4973467503556515,0.29650992131305487,0.24743725637162906
308A_20211005,308A,20211005,Oat,Post,0.3033321197098877,0.4736637941332949,0.42099138239988476,0.43021143764431274,0.2722170291008378,0.2125094988215564
308B_20211005,308B,20211005,Oat,Fallow,0.06187671193241002,0.435353265764497,0.30605979729349225,0.263281596265732,0.2008400043272939,0.16051202608660486
308C_20211005,308C,20211005,Oat,Under,0.8303794462019212,0.4849267005774622,0.45478010173238664,0.5010346980422168,0.2919785193464915,0.26588300953241
309A_20211005,309A,20211005,Oat,Post,0.3264655105898692,0.46863080719530986,0.4058924215859292,0.3990360976388647,0.2634821341593484,0.19057142838940014
309B_20211005,309B,20211005,Oat,Fallow,0.09500622082481386,0.4563163205419599,0.3689489616258799,0.31277816943556075,0.2397785167135202,0.12709484812480423
309C_20211005,309C,20211005,Oat,Under,0.8467314146830754,0.506717326495753,0.5201519794872592,0.5866464469245107,0.3309808014963192,0.2785920285789604
310A_20211005,310A,20211005,Oat,Post,0.2273054424983604,0.4590500992872211,0.37715029786166326,0.3685435463745186,0.24560999223935195,0.19616376035826014
310B_20211005,310B,20211005,Oat,Fallow,0.0862174973959338,0.43748572150479237,0.31245716451437594,0.2558761272945429,0.20522487713684237,0.13475924763101854
310C_20211005,310C,20211005,Oat,Under,0.8862860952509548,0.5084022732936202,0.5252068198808607,0.6091466893380733,0.33284046286766583,0.3048096125679332
401A_20211005,401A,20211005,Oat,Under,0.9419389684039967,0.5268631503922966,0.5805894511768891,0.6964074695876249,0.3641151722638286,0.3384453800219579
401B_20211005,401B,20211005,Oat,Fallow,0.0864357084989005,0.4434856313249047,0.3304568939747145,0.3050603574545335,0.21456251607040505,0.1740505552536928
401C_20211005,401C,20211005,Oat,Post,0.3603768421357201,0.47724182213104394,0.4317254663931325,0.43868149602137196,0.2799289551128441,0.20729620219211553
402A_20211005,402A,20211005,Oat,Under,0.9588370674356699,0.5251709308650031,0.5755127925950098,0.7074694560524197,0.36003829904919293,0.3721167623211272
402B_20211005,402B,20211005,Oat,Fallow,0.14583916033332048,0.43142640383012226,0.294279211490367,0.27134011927825186,0.19334643695972675,0.1967899073053972
402C_20211005,402C,20211005,Oat,Post,0.35362495659889664,0.4644826426104716,0.393447927831415,0.39595228869065213,0.2559573961801149,0.20917462300216969
403A_20211005,403A,20211005,Oat,Under,0.8577137022105629,0.5089524656507517,0.5268573969522554,0.5984616908175486,0.33453497304318036,0.2840052232349725
403B_20211005,403B,20211005,Oat,Fallow,0.09173004031480267,0.4501205637060304,0.35036169111809157,0.3458613377293543,0.22527282074777222,0.20864174103406705
403C_20211005,403C,20211005,Oat,Post,0.31096890552062034,0.47043721210307526,0.4113116363092256,0.4171834740710844,0.26757150874577523,0.21087935103966646
404A_20211005,404A,20211005,Soy,Under,0.7116647698777053,0.49098368810625664,0.47295106431877,0.5341838056423399,0.300496102653841,0.28207942781618184
404B_20211005,404B,20211005,Soy,Fallow,0.06566345819991512,0.444678336430212,0.3340350092906353,0.30983604277252313,0.2150070775920356,0.1790544112894593
404C_20211005,404C,20211005,Soy,Post,0.2804253790363026,0.47684444760221456,0.43053334280664285,0.4514841703354652,0.277370498127298,0.2286433896759335
405A_20211005,405A,20211005,Oat,Under,0.8255739795918368,0.5103501487691249,0.5310504463073749,0.6004668011710046,0.3361912449902676,0.27575893103106575
405B_20211005,405B,20211005,Oat,Fallow,0.21960355503259904,0.47235058703037985,0.41705176109113934,0.42656298897200967,0.2664207920712942,0.20888114515713346
405C_20211005,405C,20211005,Oat,Post,0.4724963591296632,0.4689731410589271,0.4069194231767828,0.4208880408639535,0.261546733883402,0.2221664142236197
406A_20211005,406A,20211005,Oat,Under,0.9362781383820069,0.53708340648323,0.6112502194496905,0.7221436823730067,0.3816925817154999,0.31622317520111715
406B_20211005,406B,20211005,Oat,Fallow,0.08867629045947302,0.45502498610516534,0.365074958315497,0.36759357811571913,0.23320077116170765,0.2137744645381541
406C_20211005,406C,20211005,Oat,Post,0.34431541992978665,0.472255827631482,0.41676748289444643,0.4195549825842983,0.27109328515820674,0.20618177157220968
407A_20211005,407A,20211005,Oat,Under,0.6358135054588944,0.49342286685352965,0.48026860056058973,0.5144292942573641,0.3091281752454402,0.2391858910527361
407B_20211005,407B,20211005,Oat,Fallow,0.15608543748312179,0.4508996767800816,0.3526990303402444,0.3401034359269091,0.22841569794074773,0.19176219177200715
407C_20211005,407C,20211005,Oat,Post,0.35455687473477104,0.4755144580179561,0.4265433740538681,0.432896643953288,0.2756655304779908,0.2071215217040885
408A_20211005,408A,20211005,Oat,Under,0.9146101375332741,0.5198059771481774,0.5594179314445319,0.6661974061133696,0.35049064566863125,0.3274120618823232
408B_20211005,408B,20211005,Oat,Fallow,0.21964635334284943,0.46316934249884006,0.38950802749652025,0.4006496398685982,0.24886765017100226,0.2183468715750851
408C_20211005,408C,20211005,Oat,Post,0.5066699056749354,0.4793974322699812,0.43819229680994365,0.4548969536312501,0.2817607467949142,0.21952785147116102
409A_20211005,409A,20211005,Oat,Under,0.8857110306315342,0.5151823008370223,0.5455469025110669,0.6367173280356325,0.3444822894819116,0.3107355205699816
409B_20211005,409B,20211005,Oat,Fallow,0.08715242949731877,0.4467793953751027,0.34033818612530814,0.30200600626246044,0.22105335326776726,0.16227435533534307
409C_20211005,409C,20211005,Oat,Post,0.42841168839936733,0.47822709075574116,0.43468127226722403,0.4512170382105759,0.280220723684938,0.21975409807404359
410A_20211005,410A,20211005,Oat,Under,0.8659128939855716,0.5189273608846062,0.5567820826538189,0.6576288420298472,0.35028563306472943,0.3216335852084762
410B_20211005,410B,20211005,Oat,Fallow,0.06871720805524478,0.4399817102099893,0.31994513062996743,0.30931776780355796,0.2055703582698981,0.20766923394986223
410C_20211005,410C,20211005,Oat,Post,0.3099182371436287,0.4694492092553051,0.4083476277659155,0.4228305780114848,0.2642678738071589,0.22629677374682186
101A_20211015,101A,20211015,Oat,Fallow,0.15172422938929825,0.40592972147598605,0.2177891644279582,0.1820328630516349,0.14811032519384065,0.1935970387970238
101B_20211015,101B,20211015,Oat,Post,0.4527500626904826,0.42166904192485216,0.2650071257745574,0.24648066348964465,0.180976482824298,0.21750378042667035
101C_20211015,101C,20211015,Oat,Under,0.6480453830870723,0.4209050683201702,0.26271520496051093,0.25723427958389794,0.17908247184518014,0.24665619093877428
102A_20211015,102A,20211015,Oat,Fallow,0.11362469136993171,0.43359934358776236,0.30079803076328765,0.24774294967738084,0.19943447555329036,0.14162235864033237
102B_20211015,102B,20211015,Oat,Post,0.415677081324023,0.4679987720986234,0.4039963162958703,0.39839508040661903,0.2640856627313576,0.1945403390564605
102C_20211015,102C,20211015,Oat,Under,0.8265197619690599,0.49534982244834724,0.48604946734504195,0.5393241396592829,0.3117273080647854,0.2675958941176119
103A_20211015,103A,20211015,Oat,Fallow,0.23562880965240537,0.436700883013709,0.31010264904112755,0.2514314052235951,0.2056603947565512,0.1292781362648103
103B_20211015,103B,20211015,Oat,Post,0.5086175301878786,0.46660230056351104,0.3998069016905336,0.398598510488014,0.262074265893036,0.20400380929990236
103C_20211015,103C,20211015,Oat,Under,0.6693125265228965,0.43101377602871765,0.2930413280861533,0.29468699083894234,0.19863354598704042,0.24923803594918442
104A_20211015,104A,20211015,Oat,Fallow,0.18831618186026775,0.44463943367559133,0.3339183010267734,0.2810843620027108,0.22185908063520798,0.13917711908435187
104B_20211015,104B,20211015,Oat,Post,0.49232885498244666,0.47243051063440766,0.4172915319032227,0.41064230934163404,0.27242074219526874,0.19084702026508668
104C_20211015,104C,20211015,Oat,Under,0.7299167422167354,0.4405206959239081,0.3215620877717235,0.33360347058148954,0.2163436493819385,0.26049825478711297
105A_20211015,105A,20211015,Oat,Fallow,0.2210671366845415,0.4402622960355284,0.3207868881065858,0.2847395022696894,0.2123384578735164,0.16670038352016384
105B_20211015,105B,20211015,Oat,Post,0.4094628872342888,0.45659673011515806,0.36979019034547345,0.34466385134707794,0.2442185554847616,0.17379158901682165
105C_20211015,105C,20211015,Oat,Under,0.830950894062729,0.49691761868808665,0.4907528560642593,0.5515991778941797,0.31519616257735794,0.2801934116773105
106A_20211015,106A,20211015,Soy,Fallow,0.10385944311562054,0.40690926379113423,0.2207277913734031,0.18833322527962204,0.1490661850799293,0.1944182523579951
106B_20211015,106B,20211015,Soy,Post,0.3342548030554377,0.4087715272597704,0.22631458177931107,0.2089732704278258,0.1553976557938067,0.23594476650073695
106C_20211015,106C,20211015,Soy,Under,0.6599198044056942,0.4343379426959229,0.30301382808776856,0.32275631034467794,0.20411105944877062,0.28409875779115873
107A_20211015,107A,20211015,Oat,Fallow,0.03957758670575981,0.4066303797893171,0.21989113936795063,0.19416046359861433,0.14649554562072786,0.20760280459413435
107B_20211015,107B,20211015,Oat,Post,0.4927007783264535,0.42136887193080447,0.26410661579241346,0.25982395943616926,0.18016690959648746,0.24892896973513776
107C_20211015,107C,20211015,Oat,Under,0.7358283341692065,0.4251108744627509,0.2753326233882521,0.27892636367377993,0.18706078808148355,0.263518773439856
108A_20211015,108A,20211015,Oat,Fallow,0.04977865437290228,0.41615786973450997,0.24847360920353023,0.1986846241566603,0.1661788614578517,0.1595624029425229
108B_20211015,108B,20211015,Oat,Post,0.32324297866594653,0.4231115760487884,0.26933472814636555,0.23868061644107938,0.18494184288574753,0.19459528212331526
108C_20211015,108C,20211015,Oat,Under,0.6682256905597778,0.43439093326677486,0.3031727998003243,0.3047275209429943,0.20619944893356765,0.24850443086831087
109A_20211015,109A,20211015,Oat,Fallow,0.1384513280737626,0.4504046962470557,0.35121408874116633,0.3094275514580488,0.2298199101076057,0.14804576885804593
109B_20211015,109B,20211015,Oat,Post,0.38328056884379463,0.4351431605110541,0.30542948153316285,0.28975495429548054,0.20563306710389992,0.20851524879170893
109C_20211015,109C,20211015,Oat,Under,0.8788964546120905,0.43744652646328697,0.31233957938986157,0.32023167008721615,0.21154994458573004,0.2568360513398268
110A_20211015,110A,20211015,Oat,Fallow,0.1357918049072181,0.43523271676276776,0.30569815028830405,0.25367410330540807,0.20313450580808798,0.14434489285537822
110B_20211015,110B,20211015,Oat,Post,0.5374629885035299,0.45955114651292056,0.37865343953876096,0.3515070725785859,0.2507890854739524,0.17118840574406674
110C_20211015,110C,20211015,Oat,Under,0.9049732842097141,0.4953348432364917,0.4860045297094749,0.5385568898856812,0.3131318261565839,0.26789859206025685
201A_20211015,201A,20211015,Oat,Under,0.8655789466069982,0.48910850082384005,0.46732550247152005,0.5023890219916605,0.3018691950425976,0.24430727346443845
201B_20211015,201B,20211015,Oat,Fallow,0.2097153369854558,0.42932433634207084,0.2879730090262121,0.25243393156492533,0.1924769190049411,0.1746220580983245
201C_20211015,201C,20211015,Oat,Post,0.5106905356660623,0.44644736542190644,0.33934209626571793,0.332221085046702,0.22667572956430498,0.21233987153141207
202A_20211015,202A,20211015,Oat,Under,0.9607455103969754,0.5128764036950613,0.5386292110851841,0.6086603888616137,0.3454284297524484,0.28335412148926203
202B_20211015,202B,20211015,Oat,Fallow,0.1547339753481733,0.4273138626561174,0.2819415879683519,0.23563886048071933,0.18959949030738704,0.15857114189568888
202C_20211015,202C,20211015,Oat,Post,0.4686650061726014,0.4616826816993667,0.38504804509809915,0.3587896050814421,0.2543172277485111,0.1686765078464086
203A_20211015,203A,20211015,Soy,Under,0.6306005507117781,0.4407730314191761,0.32231909425752786,0.33055393699350455,0.21751715431343563,0.2527734039208949
203B_20211015,203B,20211015,Soy,Fallow,0.03820683519154354,0.42165254080645337,0.26495762241936094,0.20697826158905933,0.1808926607937645,0.14226686528830362
203C_20211015,203C,20211015,Soy,Post,0.20588880637321091,0.424046071518156,0.2721382145544681,0.24711681639427827,0.1865989346006421,0.203485181316632
204A_20211015,204A,20211015,Oat,Under,0.8597855021025423,0.44356784641504343,0.3307035392451307,0.3460337024343311,0.22200722284918842,0.2633487473167922
204B_20211015,204B,20211015,Oat,Fallow,0.0830817676787161,0.4103120575068766,0.23093617252062987,0.1988265560388081,0.1578183866786546,0.2010815388631487
204C_20211015,204C,20211015,Oat,Post,0.4026814648354616,0.4244129515795023,0.273238854738507,0.24901207401957048,0.1863641216991653,0.20238570049902116
205A_20211015,205A,20211015,Oat,Under,0.508691673739439,0.42551349082792195,0.2765404724837663,0.2577997957315721,0.18908525622656483,0.21497063192506644
205B_20211015,205B,20211015,Oat,Fallow,0.06306059758496972,0.42568967942717834,0.2770690382815357,0.2274541234842286,0.18476020661560355,0.15212255663468738
205C_20211015,205C,20211015,Oat,Post,0.36980030670113034,0.4441334934010194,0.33240048020305885,0.32273494354999366,0.22164998198293265,0.2095046529074577
206A_20211015,206A,20211015,Oat,Under,0.6812249238069519,0.4246852028980688,0.27405560869420664,0.2641620036820081,0.18699045153714844,0.2347927891297712
206B_20211015,206B,20211015,Oat,Fallow,0.1595539089927086,0.42615567517735864,0.2784670255320755,0.2496649705751957,0.18479602813483226,0.18496566991173843
206C_20211015,206C,20211015,Oat,Post,0.34321170575980864,0.43094548122481413,0.29283644367444217,0.28096462407003264,0.19742269726950235,0.21781287830467277
207A_20211015,207A,20211015,Oat,Under,0.6613152704370974,0.43490136745280317,0.3047041023584098,0.3066035124744591,0.2043034325029886,0.24179113903121463
207B_20211015,207B,20211015,Oat,Fallow,0.06246383241387292,0.42766152395729695,0.28298457187189,0.23482924948151535,0.18743778942993494,0.15567923624268823
207C_20211015,207C,20211015,Oat,Post,0.35305712549670154,0.46472367287886773,0.3941710186366029,0.38629225278304447,0.25833461319624645,0.19533465299376337
208A_20211015,208A,20211015,Oat,Under,0.8450327437213071,0.49513698500219855,0.4854109550065949,0.5222722985218163,0.31475334136416705,0.2465572524429512
208B_20211015,208B,20211015,Oat,Fallow,0.2488426372439335,0.4392946810409574,0.317884043122872,0.28694691946813633,0.21053288285078023,0.17356654320152143
208C_20211015,208C,20211015,Oat,Post,0.4761052814320435,0.468666417513139,0.40599925253941593,0.4064465496677393,0.26477719001778777,0.2021989930690418
209A_20211015,209A,20211015,Oat,Under,0.7582938302920412,0.4910434405811456,0.47313032174343683,0.514715892388674,0.30518971108003873,0.2552152954034777
209B_20211015,209B,20211015,Oat,Fallow,0.1625377348481926,0.44070918673802606,0.3221275602140786,0.2692805182076931,0.21345191441781355,0.14116536932641952
209C_20211015,209C,20211015,Oat,Post,0.514362751244165,0.4717075410877702,0.41512262326330995,0.40920472571878314,0.2713680268538749,0.19319824745535996
210A_20211015,210A,20211015,Oat,Under,0.9148554743258362,0.5162871023291159,0.5488613069873484,0.6426076603587196,0.3467726597453883,0.3149263253252773
210B_20211015,210B,20211015,Oat,Fallow,0.14092458817175263,0.4387027954346157,0.31610838630384763,0.28952049214262343,0.20781266287618944,0.18157624280666032
210C_20211015,210C,20211015,Oat,Post,0.4502285791443231,0.46440762874814745,0.393222886244442,0.39940214590381007,0.2551488391541144,0.21540786076556667
301A_20211015,301A,20211015,Oat,Post,0.37429292369121564,0.42050357788110376,0.2615107336433116,0.24537503984942025,0.17834138806796965,0.22125167999077
301B_20211015,301B,20211015,Oat,Fallow,0.133108772809691,0.41409377657160085,0.24228132971480296,0.21191469253644502,0.1644051089361112,0.19526553536685812
301C_20211015,301C,20211015,Oat,Under,0.7119330128081478,0.428318134613485,0.28495440384045473,0.28199120571869424,0.19384380120037803,0.2454366942380573
302A_20211015,302A,20211015,Oat,Post,0.465393045214305,0.47546099097777245,0.4263829729333175,0.4281161392662041,0.27796372452086704,0.2015268928421832
302B_20211015,302B,20211015,Oat,Fallow,0.12195589483430423,0.4348861883153588,0.30465856494607657,0.2532847605030457,0.20279234114003372,0.14385244475158657
302C_20211015,302C,20211015,Oat,Under,0.7152899675938428,0.47840860106628486,0.4352258031988542,0.4422523592846711,0.28427425814848445,0.2101879590557094
303A_20211015,303A,20211015,Soy,Post,0.4330971991821303,0.4273220765194948,0.28196622955848477,0.27627329054325905,0.1913592228123215,0.2372614060897462
303B_20211015,303B,20211015,Soy,Fallow,0.11558859129663207,0.4099898433654123,0.2299695300962365,0.20271025604054196,0.15253645521895706,0.20166467313902564
303C_20211015,303C,20211015,Soy,Under,0.8509895451564369,0.4994409758037618,0.49832292741128514,0.5535050311069498,0.3191582554150249,0.266316641606819
304A_20211015,304A,20211015,Oat,Post,0.4496456782145751,0.4409008645927932,0.3227025937783796,0.307051011197391,0.2165985871735041,0.2023427146580741
304B_20211015,304B,20211015,Oat,Fallow,0.13330769453338992,0.4146872193921977,0.24406165817659486,0.2173225059953687,0.16544209980990418,0.20218997239055334
304C_20211015,304C,20211015,Oat,Under,0.7635369246942634,0.443889923790655,0.3316697713719655,0.35387935034265483,0.22168551278571147,0.2757914514035476
305A_20211015,305A,20211015,Oat,Post,0.5306869912426219,0.4603591383321312,0.38107741499639386,0.3703201422799297,0.2528070802654611,0.19615394065069067
305B_20211015,305B,20211015,Oat,Fallow,0.1736797625477412,0.4413525344374759,0.3240576033124269,0.29031681286579725,0.21262262323630632,0.16829103216944072
305C_20211015,305C,20211015,Oat,Under,0.9254453435438448,0.5038564792195148,0.5115694376585446,0.5786047792290753,0.3285926392353993,0.2851196915399042
306A_20211015,306A,20211015,Oat,Post,0.43757474634466265,0.44695166252681845,0.3408549875804555,0.3212336812659743,0.2276806915943658,0.1916197258684786
306B_20211015,306B,20211015,Oat,Fallow,0.15074891015007136,0.43601047185049085,0.3080314155514734,0.25765492007327895,0.20550920500837933,0.14805048075204788
306C_20211015,306C,20211015,Oat,Under,0.8918227498939084,0.4975125676485001,0.4925377029454992,0.5495871093855775,0.3160826775291688,0.2717800638228874
307A_20211015,307A,20211015,Oat,Post,0.4726512769569075,0.4261154042663256,0.2783462127989775,0.25753455186262125,0.19005350967000426,0.20898343210138356
307B_20211015,307B,20211015,Oat,Fallow,0.13829821862582461,0.43704681480350277,0.31114044441050787,0.2545289866665806,0.20812977030811064,0.13680327125427644
307C_20211015,307C,20211015,Oat,Under,0.8742603728637013,0.48603848535527333,0.45811545606582077,0.494083015082126,0.29745734448178224,0.2500491612974722
308A_20211015,308A,20211015,Oat,Post,0.43012723756799504,0.42308222421265257,0.2692466726379593,0.24708242263898322,0.18487828904879197,0.20980863860458585
308B_20211015,308B,20211015,Oat,Fallow,0.19679446684155705,0.4031890337300465,0.20956710119014002,0.16458680440882145,0.14588776817426652,0.1832178554195522
308C_20211015,308C,20211015,Oat,Under,0.7734311706724277,0.4244182116308665,0.27325463489260027,0.25857505235574735,0.18702421927614096,0.22363495051897703
309A_20211015,309A,20211015,Oat,Post,0.3119026320358011,0.4187369928520008,0.2562109785560024,0.22986915747287165,0.17630073119017536,0.20554979173735588
309B_20211015,309B,20211015,Oat,Fallow,0.12283597276339647,0.40902442897102687,0.22707328691308104,0.19618221509165323,0.153334963060868,0.20229688570566778
309C_20211015,309C,20211015,Oat,Under,0.7673339184445045,0.4278061897164445,0.28341856914933344,0.2802940823163836,0.19316822641322498,0.2451128430773594
310A_20211015,310A,20211015,Oat,Post,0.2993976891323637,0.41297604550444234,0.23892813651332684,0.2118860958519154,0.16454947191305105,0.20950243951711683
310B_20211015,310B,20211015,Oat,Fallow,0.24561950252690867,0.4113288194582958,0.23398645837488777,0.19117324597747237,0.1603313736035495,0.1777197026992079
310C_20211015,310C,20211015,Oat,Under,0.7454410757686818,0.43882607575667465,0.31647822727002406,0.31790552510957554,0.2126880985176149,0.2384163560295875
401A_20211015,401A,20211015,Oat,Under,0.9455237789822923,0.45826863051439043,0.37480589154317145,0.41487137299411814,0.24788056056340294,0.2927876951438178
401B_20211015,401B,20211015,Oat,Fallow,0.16968264148759693,0.4100595053290153,0.23017851598704528,0.19699686548238496,0.1568720797512859,0.19956349056833303
401C_20211015,401C,20211015,Oat,Post,0.4611626432236411,0.4361077542144112,0.30832326264323445,0.29763040132698515,0.20858584891255194,0.21824313331605472
402A_20211015,402A,20211015,Oat,Under,0.9746585779869604,0.506479823945599,0.5194394718367968,0.5999000720224318,0.3328226842004604,0.30501932230179574
402B_20211015,402B,20211015,Oat,Fallow,0.3131094238262413,0.4271331039194915,0.28139931175847344,0.2420367800213963,0.1901161204954182,0.1733142413281666
402C_20211015,402C,20211015,Oat,Post,0.5064715867443386,0.44639730846672443,0.3391919254001727,0.3208988743531955,0.22642993866851774,0.19539520388946743
403A_20211015,403A,20211015,Oat,Under,0.8524766357393619,0.45235208087092854,0.3570562426127862,0.37115196137917006,0.23979322207698028,0.25258191747943226
403B_20211015,403B,20211015,Oat,Fallow,0.1472020755372092,0.43813902374459274,0.3144170712337773,0.2702255978453474,0.2084568022376941,0.1543679809379307
403C_20211015,403C,20211015,Oat,Post,0.3479315757493924,0.43248501993662847,0.29745505980988657,0.2841085415944998,0.20157694390733072,0.21543154096514563
404A_20211015,404A,20211015,Soy,Under,0.7118588692565874,0.48943044540719466,0.468291336221585,0.5032479739497905,0.30230831005856484,0.24464445376773225
404B_20211015,404B,20211015,Soy,Fallow,0.05333995602021527,0.4385631752830629,0.31568952584918697,0.2647625361469919,0.20582245100124602,0.14131157165855704
404C_20211015,404C,20211015,Soy,Post,0.2557988696423749,0.42943926274885963,0.2883177882465795,0.27911572977407834,0.19451538804186982,0.22632983747623153
405A_20211015,405A,20211015,Oat,Under,0.8838351384977431,0.4428864200474706,0.3286592601424112,0.35124927032808884,0.22014997761748786,0.2797230796962522
405B_20211015,405B,20211015,Oat,Fallow,0.19687162435862815,0.4075484237388584,0.22264527121657532,0.19806332361982318,0.1513094961595635,0.2211974090129002
405C_20211015,405C,20211015,Oat,Post,0.43242327649396245,0.42118588439951354,0.2635576531985406,0.24446882905439996,0.17930138468940665,0.21704241573473768
406A_20211015,406A,20211015,Oat,Under,0.8520974788781297,0.5010007805264063,0.5030023415792175,0.5449569719950349,0.32310185921306817,0.2453550338671675
406B_20211015,406B,20211015,Oat,Fallow,0.13890282010724894,0.4379284817338129,0.31378544520143903,0.28388016329847565,0.20745526875556086,0.17713139159513988
406C_20211015,406C,20211015,Oat,Post,0.3833468760850276,0.4498134075889499,0.3494402227668494,0.3245137418657962,0.23155587057375165,0.17785955490720456
407A_20211015,407A,20211015,Oat,Under,0.8958861781952857,0.502549781581682,0.5076493447450457,0.565942677557717,0.32610276954511347,0.2737793155462894
407B_20211015,407B,20211015,Oat,Fallow,0.08791375718529378,0.43703616790588484,0.31110850371765403,0.2619923513233084,0.20500597568341059,0.14471344936185698
407C_20211015,407C,20211015,Oat,Post,0.41670966590795105,0.4605501546555718,0.381650463966716,0.36681749587320883,0.25180366440261914,0.1881693247603318
408A_20211015,408A,20211015,Oat,Under,0.9213909571389993,0.5051878546342545,0.5155635639027637,0.5973097506865939,0.32928336621005033,0.30725007769122226
408B_20211015,408B,20211015,Oat,Fallow,0.3320057819914355,0.4544590805661808,0.3633772416985425,0.3645734286921396,0.23571551068367055,0.21235482167335343
408C_20211015,408C,20211015,Oat,Post,0.514209641796227,0.4638221797968491,0.39146653939054704,0.3910420847774487,0.2565022952794321,0.20742288759754765
409A_20211015,409A,20211015,Oat,Under,0.8876405713514139,0.501131310748313,0.503393932244939,0.5590227657747103,0.32313331255500616,0.2688156429895858
409B_20211015,409B,20211015,Oat,Fallow,0.1626456348134717,0.4329315382590426,0.2987946147771275,0.27802915888709345,0.19739629245850954,0.1979794460187569
409C_20211015,409C,20211015,Oat,Post,0.506846524053856,0.4748375934385246,0.4245127803155737,0.43677326245004466,0.2766358608514613,0.22029593889497778
410A_20211015,410A,20211015,Oat,Under,0.8797934107480422,0.5101049698958656,0.5303149096875961,0.608964447356102,0.33629118500224375,0.29545944459055673
410B_20211015,410B,20211015,Oat,Fallow,0.18266981887272868,0.43947336857256825,0.3184201057177044,0.29737124500134954,0.20895120264427783,0.1864183008657564
410C_20211015,410C,20211015,Oat,Post,0.34755000771575173,0.44533592973759134,0.33600778921277474,0.325764505979862,0.22213525328677786,0.20361052052956843
101A_20211025,101A,20211025,Oat,Fallow,0.19304268257397478,0.4358009655557192,0.30740289666715753,0.27447809511272975,0.2027813889483331,0.17082666685717907
101B_20211025,101B,20211025,Oat,Post,0.5153242062420431,0.46483505133462116,0.3945051540038628,0.3955928643927604,0.2557698985700632,0.20392098910012735
101C_20211025,101C,20211025,Oat,Under,0.8612171357200725,0.48960091788166876,0.4688027536450063,0.5114041906768967,0.3011950512260891,0.2547129441572843
102A_20211025,102A,20211025,Oat,Fallow,0.08722476466957294,0.4399539876513428,0.3198619629540279,0.30239197074844987,0.20649131935636117,0.19281212509591406
102B_20211025,102B,20211025,Oat,Post,0.3300599658577987,0.45443208601811647,0.36329625805434945,0.33852333123380807,0.2383096244866063,0.17389352973791372
102C_20211025,102C,20211025,Oat,Under,0.7759128698738474,0.4953754550692755,0.4861263652078268,0.5368747035734607,0.3104440631199001,0.2609625159104312
103A_20211025,103A,20211025,Oat,Fallow,0.2233782454380618,0.445201673323171,0.335605019969513,0.29794546562831054,0.21950040624631678,0.15677080903677876
103B_20211025,103B,20211025,Oat,Post,0.5294150977971529,0.46720032295358377,0.4016009688607513,0.4039161961021449,0.26096390982033607,0.2060728292567093
103C_20211025,103C,20211025,Oat,Under,0.7567976978125844,0.49162623572938136,0.47487870718814423,0.5229824716568244,0.3041854311401345,0.26202724050797277
104A_20211025,104A,20211025,Oat,Fallow,0.11225514544191968,0.4568770176825534,0.3706310530476596,0.3451131389077301,0.23746567476169858,0.166553714528307
104B_20211025,104B,20211025,Oat,Post,0.5927674472435477,0.4800102053395349,0.440030616018605,0.4634381425955456,0.28266135182048463,0.23008951185866466
104C_20211025,104C,20211025,Oat,Under,0.7403944919177501,0.4975850331369718,0.49275509941091494,0.5445764322629312,0.3138791041776986,0.2626878928419192
105A_20211025,105A,20211025,Oat,Fallow,0.14200117665213532,0.4488941659144071,0.3466824977432221,0.326031700238851,0.22354291267722137,0.1815278079523129
105B_20211025,105B,20211025,Oat,Post,0.4478535743219783,0.46263277391497054,0.3878983217449117,0.38520012173976637,0.2514277135345688,0.2002204075700997
